id,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance,Inflight_wifi_service,Departure/Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,Onboard_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_Delay_in_Minutes,Arrival_Delay_in_Minutes,satisfaction
30943,Female,disloyal Customer,20,Business travel,Eco,1024,3,3,3,4,5,3,5,5,1,5,3,1,4,5,12,34,dissatisfied
4330,Female,Loyal Customer,51,Business travel,Business,265,2,2,2,2,1,4,1,5,5,5,5,2,5,3,0,8,satisfied
5268,Male,Loyal Customer,50,Personal Travel,Eco,383,5,2,5,4,2,5,2,2,1,2,4,2,4,2,0,0,satisfied
109208,Female,Loyal Customer,23,Business travel,Business,2440,3,1,5,1,3,3,3,3,2,1,2,2,2,3,15,9,dissatisfied
102061,Male,Loyal Customer,22,Personal Travel,Business,258,3,3,0,4,3,0,3,3,3,1,5,2,4,3,18,19,dissatisfied
25991,Male,Loyal Customer,45,Business travel,Business,577,2,4,4,4,3,3,4,2,2,2,2,4,2,2,0,0,dissatisfied
46107,Female,disloyal Customer,44,Business travel,Eco,1201,4,4,4,4,5,4,5,5,1,3,4,2,3,5,16,3,satisfied
51907,Male,Loyal Customer,36,Business travel,Eco,201,4,5,5,5,4,4,4,4,2,5,1,1,4,4,0,0,satisfied
57241,Female,Loyal Customer,60,Personal Travel,Business,628,3,5,3,4,3,4,4,5,5,3,5,4,5,3,0,0,dissatisfied
123896,Female,Loyal Customer,45,Personal Travel,Eco,541,4,5,4,1,2,2,5,1,1,4,1,5,1,1,31,24,dissatisfied
118355,Male,Loyal Customer,13,Personal Travel,Eco,602,4,5,4,3,4,2,2,5,4,1,1,2,3,2,165,174,dissatisfied
128823,Female,disloyal Customer,26,Business travel,Eco,2586,3,3,3,4,3,4,2,4,5,4,4,2,2,2,0,14,dissatisfied
40181,Male,Loyal Customer,69,Business travel,Business,387,2,3,3,3,5,4,3,2,2,2,2,4,2,1,0,0,dissatisfied
77039,Female,Loyal Customer,8,Personal Travel,Eco Plus,368,3,4,3,2,1,3,1,1,4,4,3,5,3,1,0,0,dissatisfied
53655,Male,Loyal Customer,53,Business travel,Business,3716,3,3,3,3,3,5,4,5,5,5,5,3,5,3,15,6,satisfied
61362,Female,Loyal Customer,22,Business travel,Business,2405,2,1,1,1,2,2,2,3,2,3,4,2,1,2,0,8,dissatisfied
33269,Male,Loyal Customer,41,Personal Travel,Eco Plus,101,3,3,3,3,1,3,1,1,1,3,4,1,1,1,3,4,dissatisfied
81427,Female,Loyal Customer,48,Business travel,Eco,448,2,2,2,2,5,3,3,2,2,2,2,3,2,1,0,0,dissatisfied
105475,Female,Loyal Customer,42,Business travel,Business,3336,3,2,3,3,5,4,5,4,4,4,4,5,4,4,0,0,satisfied
24917,Male,disloyal Customer,27,Business travel,Eco,762,2,1,1,3,3,1,3,3,1,2,4,1,3,3,1,0,dissatisfied
38328,Female,Loyal Customer,18,Business travel,Business,2094,4,4,4,4,5,5,5,5,1,5,5,4,1,5,0,0,satisfied
101554,Male,Loyal Customer,18,Personal Travel,Eco,345,5,3,5,3,1,5,1,1,3,2,5,3,4,1,0,0,satisfied
6825,Male,Loyal Customer,50,Personal Travel,Eco,122,1,5,1,2,3,1,1,3,1,2,3,4,5,3,59,60,dissatisfied
70492,Female,Loyal Customer,80,Business travel,Business,3502,2,3,5,3,1,3,4,2,2,2,2,1,2,3,8,27,dissatisfied
7039,Female,disloyal Customer,56,Business travel,Eco Plus,196,2,2,2,3,2,2,2,2,2,5,4,4,4,2,1,6,dissatisfied
101371,Male,Loyal Customer,7,Personal Travel,Eco,1986,2,4,2,3,2,2,2,2,1,3,3,3,3,2,9,0,dissatisfied
84332,Female,Loyal Customer,60,Business travel,Business,3380,4,4,4,4,5,4,5,3,3,3,3,5,3,4,0,0,satisfied
37744,Male,Loyal Customer,39,Personal Travel,Eco,972,4,5,4,3,3,4,3,3,3,5,5,3,5,3,29,14,dissatisfied
61381,Male,disloyal Customer,22,Business travel,Eco,679,4,4,4,4,4,4,4,4,5,4,5,3,4,4,13,13,satisfied
77926,Male,Loyal Customer,17,Personal Travel,Business,214,4,3,4,4,4,4,4,4,4,1,3,2,4,4,0,16,dissatisfied
33509,Male,Loyal Customer,67,Personal Travel,Eco,965,4,4,4,3,3,4,3,3,4,4,4,3,4,3,3,0,satisfied
93270,Male,disloyal Customer,23,Business travel,Business,867,5,3,5,3,5,5,5,5,5,2,5,3,4,5,22,8,satisfied
121347,Female,Loyal Customer,46,Business travel,Business,3934,4,4,4,4,2,4,4,4,4,4,4,5,4,3,4,0,satisfied
108684,Female,Loyal Customer,59,Business travel,Business,577,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0,satisfied
124925,Female,disloyal Customer,27,Business travel,Eco,728,5,5,5,5,4,5,4,4,1,2,4,3,5,4,17,19,satisfied
125236,Male,Loyal Customer,42,Business travel,Business,3869,2,2,5,2,3,4,5,5,5,5,5,5,5,3,0,0,satisfied
101314,Male,disloyal Customer,27,Business travel,Business,1076,3,3,3,3,1,3,5,1,3,3,5,4,5,1,0,0,dissatisfied
121287,Male,Loyal Customer,22,Business travel,Business,2282,4,4,4,4,5,5,5,5,3,3,5,4,5,5,3,0,satisfied
79510,Male,Loyal Customer,55,Business travel,Business,3079,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,0,satisfied
15510,Male,Loyal Customer,59,Personal Travel,Eco,164,3,5,3,4,5,3,5,5,4,3,5,3,5,5,0,0,dissatisfied
129182,Female,Loyal Customer,44,Business travel,Business,2288,5,5,5,5,5,4,4,4,4,4,4,3,4,5,5,0,satisfied
1225,Female,Loyal Customer,65,Personal Travel,Eco,229,4,4,4,5,2,5,5,3,3,4,1,4,3,3,0,0,dissatisfied
35147,Female,disloyal Customer,26,Business travel,Eco,1102,1,0,0,4,5,0,5,5,4,2,4,2,1,5,3,7,dissatisfied
14724,Male,disloyal Customer,40,Business travel,Eco Plus,317,2,3,3,2,5,3,5,5,5,5,3,4,4,5,56,44,dissatisfied
101380,Male,Loyal Customer,56,Business travel,Business,1647,4,4,5,4,5,5,4,4,4,4,4,3,4,3,9,6,satisfied
112213,Male,Loyal Customer,30,Business travel,Business,3470,1,5,1,1,4,4,4,4,3,4,5,3,5,4,21,10,satisfied
14196,Male,disloyal Customer,22,Business travel,Eco,620,2,0,3,2,1,3,1,1,2,3,1,3,5,1,0,0,dissatisfied
110528,Male,disloyal Customer,25,Business travel,Business,551,5,3,4,1,2,4,2,2,5,5,5,5,5,2,0,0,satisfied
114028,Male,Loyal Customer,47,Personal Travel,Eco Plus,1844,2,3,2,3,3,2,3,3,1,2,4,2,4,3,52,30,dissatisfied
56221,Male,Loyal Customer,18,Business travel,Business,1608,3,4,4,4,3,3,3,3,1,5,2,4,4,3,0,0,dissatisfied
58819,Female,Loyal Customer,41,Personal Travel,Eco,1005,3,5,3,2,4,3,4,4,5,4,5,4,5,4,9,0,dissatisfied
54019,Female,Loyal Customer,42,Business travel,Business,3818,1,1,1,1,2,2,3,4,4,4,4,2,4,5,0,0,satisfied
25065,Male,Loyal Customer,65,Personal Travel,Eco,594,3,3,3,4,5,3,5,5,4,4,3,1,4,5,32,29,dissatisfied
29957,Male,disloyal Customer,59,Business travel,Business,213,1,1,1,5,5,1,5,5,1,2,2,5,4,5,0,0,dissatisfied
90753,Male,Loyal Customer,24,Business travel,Business,2802,4,3,3,3,4,4,4,4,4,1,4,3,4,4,9,9,dissatisfied
22557,Female,disloyal Customer,38,Business travel,Business,223,5,5,5,3,3,5,3,3,4,2,5,4,4,3,1,0,satisfied
122081,Male,Loyal Customer,11,Personal Travel,Eco,130,1,1,1,4,3,1,3,3,1,2,4,4,3,3,14,9,dissatisfied
71697,Male,Loyal Customer,65,Personal Travel,Eco,1197,3,2,3,4,3,3,3,4,1,4,3,3,1,3,113,132,dissatisfied
78572,Female,disloyal Customer,21,Business travel,Eco,630,5,0,5,1,3,5,3,3,3,2,5,4,5,3,0,0,satisfied
60201,Male,Loyal Customer,29,Business travel,Business,1546,4,4,4,4,4,4,4,4,4,4,4,5,5,4,0,0,satisfied
46022,Female,Loyal Customer,60,Business travel,Eco,991,4,3,3,3,4,5,3,4,4,4,4,4,4,1,0,0,satisfied
35220,Female,Loyal Customer,40,Business travel,Eco,1074,5,1,1,1,5,5,5,5,4,3,5,5,1,5,0,0,satisfied
83770,Male,Loyal Customer,25,Personal Travel,Eco,926,3,4,3,1,3,4,4,5,3,5,5,4,3,4,299,313,dissatisfied
2364,Female,disloyal Customer,32,Business travel,Eco,925,4,4,4,4,4,4,4,4,4,4,3,2,4,4,0,20,dissatisfied
32574,Female,Loyal Customer,53,Business travel,Eco,101,3,4,4,4,5,3,4,3,3,3,3,2,3,1,0,0,satisfied
45415,Female,Loyal Customer,29,Business travel,Business,3204,1,1,1,1,4,4,4,4,3,5,1,3,4,4,0,8,satisfied
4502,Female,Loyal Customer,49,Business travel,Business,435,5,5,5,5,2,5,4,5,5,5,5,5,5,3,0,0,satisfied
83245,Female,Loyal Customer,55,Business travel,Eco,1979,3,2,2,2,2,3,3,3,3,3,3,4,3,2,7,15,dissatisfied
32406,Female,disloyal Customer,22,Business travel,Eco,163,4,0,4,3,4,4,4,4,4,3,2,5,2,4,0,0,satisfied
34410,Male,Loyal Customer,54,Personal Travel,Eco,728,2,4,2,3,5,2,5,5,3,2,4,2,3,5,5,0,dissatisfied
70762,Male,Loyal Customer,57,Business travel,Business,1795,0,0,0,1,5,5,5,4,4,4,4,5,4,5,60,55,satisfied
21748,Female,Loyal Customer,50,Personal Travel,Eco,563,2,5,2,2,3,5,4,2,2,2,2,3,2,5,3,0,dissatisfied
63137,Male,Loyal Customer,44,Business travel,Business,3381,3,3,3,3,4,4,5,5,5,5,5,5,5,5,14,15,satisfied
1629,Male,disloyal Customer,11,Business travel,Eco,999,2,2,2,4,1,2,1,1,2,1,4,2,3,1,7,21,dissatisfied
127813,Female,Loyal Customer,38,Business travel,Business,1582,3,2,2,2,4,3,4,3,3,3,3,4,3,2,0,0,dissatisfied
10512,Female,disloyal Customer,20,Business travel,Eco,74,2,4,3,3,5,3,4,5,3,2,5,3,5,5,0,4,dissatisfied
16504,Male,Loyal Customer,11,Personal Travel,Eco,246,2,4,2,4,2,2,2,2,3,5,4,4,5,2,46,30,dissatisfied
71605,Male,Loyal Customer,30,Business travel,Business,1844,3,1,1,1,3,3,3,3,3,4,3,3,4,3,10,5,dissatisfied
124227,Female,disloyal Customer,37,Business travel,Business,1423,5,5,5,4,2,5,2,2,4,3,5,5,5,2,0,0,satisfied
127589,Male,disloyal Customer,23,Business travel,Business,1074,0,0,0,1,3,0,3,3,4,3,4,3,4,3,0,0,satisfied
17566,Female,disloyal Customer,15,Business travel,Eco,1097,1,0,0,4,2,0,5,2,1,1,3,1,4,2,7,0,dissatisfied
85206,Female,Loyal Customer,56,Business travel,Business,3097,2,3,4,4,3,4,4,2,2,2,2,3,2,2,0,0,dissatisfied
882,Male,Loyal Customer,49,Business travel,Business,3474,4,4,4,4,2,4,5,4,4,4,4,4,4,4,0,0,satisfied
4311,Female,disloyal Customer,26,Business travel,Eco,184,4,2,3,2,3,3,3,3,2,5,2,3,2,3,0,15,dissatisfied
7416,Male,Loyal Customer,28,Business travel,Business,1906,5,5,5,5,2,2,2,2,5,4,5,5,5,2,10,37,satisfied
2454,Female,Loyal Customer,26,Personal Travel,Business,674,4,3,4,2,2,4,2,2,5,1,4,1,1,2,6,4,dissatisfied
69770,Male,Loyal Customer,31,Business travel,Business,2454,1,1,1,1,5,5,5,4,5,5,4,5,3,5,14,5,satisfied
33692,Female,disloyal Customer,21,Business travel,Eco,805,1,1,1,5,5,1,5,5,1,5,3,1,3,5,9,4,dissatisfied
76492,Female,disloyal Customer,37,Business travel,Business,481,4,4,4,2,3,4,3,3,4,3,5,3,5,3,0,3,satisfied
103013,Male,disloyal Customer,24,Business travel,Eco,687,1,1,1,4,5,1,2,5,3,3,3,4,4,5,0,0,dissatisfied
90096,Male,Loyal Customer,66,Business travel,Business,3088,5,5,5,5,2,4,4,4,4,4,4,4,4,4,0,0,satisfied
98667,Female,Loyal Customer,49,Personal Travel,Eco,920,3,4,3,5,4,4,4,4,4,3,4,5,4,4,0,0,dissatisfied
78611,Female,disloyal Customer,22,Business travel,Eco,1272,2,2,2,3,4,2,2,4,3,4,5,4,5,4,0,0,dissatisfied
71238,Female,Loyal Customer,57,Business travel,Business,1656,2,1,1,1,2,3,3,2,2,2,2,1,2,1,11,29,dissatisfied
129027,Female,Loyal Customer,22,Business travel,Business,2611,5,5,5,5,5,5,5,4,4,3,5,5,3,5,0,0,satisfied
3697,Female,Loyal Customer,31,Business travel,Business,3802,4,1,4,1,4,4,4,4,1,5,4,3,3,4,0,8,dissatisfied
67848,Male,Loyal Customer,8,Personal Travel,Eco,1464,4,4,4,4,2,4,2,2,3,3,5,4,5,2,0,3,dissatisfied
27159,Female,Loyal Customer,42,Business travel,Business,2701,4,4,4,4,5,4,4,2,4,3,5,4,1,4,0,0,satisfied
28630,Female,Loyal Customer,30,Business travel,Eco,2349,5,1,1,1,5,5,5,5,4,5,4,1,2,5,0,0,satisfied
13366,Female,Loyal Customer,30,Personal Travel,Eco,946,2,4,2,4,2,2,2,2,2,2,4,1,3,2,8,0,dissatisfied
81429,Male,Loyal Customer,19,Personal Travel,Eco,393,4,4,4,3,3,4,3,3,3,2,4,3,4,3,0,0,dissatisfied
13720,Male,Loyal Customer,46,Business travel,Eco,401,5,3,3,3,5,5,5,5,5,4,3,2,5,5,0,0,satisfied
29830,Male,disloyal Customer,22,Business travel,Eco,399,2,0,2,3,5,2,5,5,1,1,4,3,3,5,2,4,dissatisfied
65980,Male,Loyal Customer,25,Personal Travel,Eco,1372,2,1,2,3,2,2,2,2,2,5,2,4,3,2,22,6,dissatisfied
120213,Female,Loyal Customer,35,Business travel,Business,1325,3,2,2,2,3,3,3,3,3,3,3,2,3,2,0,0,dissatisfied
114961,Female,Loyal Customer,33,Business travel,Business,3723,3,1,3,3,4,5,4,4,4,4,4,4,4,5,8,5,satisfied
45134,Female,disloyal Customer,23,Business travel,Business,174,5,0,5,4,1,5,1,1,5,4,2,1,3,1,0,0,satisfied
13462,Male,Loyal Customer,31,Personal Travel,Eco,409,3,3,3,4,3,3,3,3,1,1,3,1,3,3,0,0,dissatisfied
69748,Male,Loyal Customer,58,Business travel,Business,2474,4,4,4,4,2,5,5,5,5,5,5,5,5,3,0,0,satisfied
18034,Female,Loyal Customer,17,Business travel,Eco,488,5,4,4,4,5,5,5,5,3,5,2,5,4,5,52,38,satisfied
60752,Male,Loyal Customer,39,Business travel,Business,628,3,3,3,3,4,5,5,4,4,4,4,3,4,5,80,88,satisfied
119675,Female,Loyal Customer,56,Business travel,Business,1325,5,5,1,5,5,4,4,4,4,4,4,3,4,3,0,0,satisfied
13630,Female,disloyal Customer,24,Business travel,Eco,1014,3,3,3,3,3,3,3,3,4,1,3,4,4,3,46,42,dissatisfied
64505,Female,disloyal Customer,26,Business travel,Business,247,3,5,3,4,2,3,2,2,4,5,5,3,4,2,2,5,dissatisfied
111270,Female,Loyal Customer,42,Business travel,Business,2305,3,3,3,3,2,2,2,3,3,3,3,3,3,2,11,0,dissatisfied
290,Male,disloyal Customer,39,Business travel,Business,1250,1,1,1,2,1,1,1,1,4,5,4,4,4,1,0,0,dissatisfied
1995,Male,Loyal Customer,57,Personal Travel,Eco,383,3,4,3,1,5,3,3,5,3,4,4,4,4,5,1,0,dissatisfied
9701,Female,Loyal Customer,41,Personal Travel,Eco,277,1,3,1,2,2,1,2,2,2,4,5,5,5,2,1,4,dissatisfied
128307,Male,disloyal Customer,33,Business travel,Business,338,2,2,2,2,1,2,1,1,5,2,5,4,5,1,0,0,dissatisfied
88308,Male,disloyal Customer,22,Business travel,Eco,271,3,0,3,4,2,3,2,2,4,2,4,3,5,2,0,0,dissatisfied
107883,Female,disloyal Customer,55,Business travel,Business,228,3,3,3,5,3,3,3,3,5,4,5,5,5,3,0,0,dissatisfied
69724,Female,Loyal Customer,69,Personal Travel,Eco,1372,3,4,3,1,4,5,5,5,5,3,5,5,5,5,20,30,dissatisfied
17813,Male,Loyal Customer,47,Business travel,Business,2738,2,2,4,2,2,3,1,2,2,2,2,5,2,1,0,0,satisfied
10867,Male,disloyal Customer,39,Business travel,Business,74,1,1,1,4,5,1,1,5,4,5,4,5,4,5,0,0,dissatisfied
11444,Female,Loyal Customer,46,Business travel,Eco Plus,140,2,1,1,1,2,3,3,2,2,2,2,3,2,3,0,0,dissatisfied
115563,Male,disloyal Customer,37,Business travel,Eco,480,2,1,2,4,3,2,3,3,1,4,3,3,3,3,0,0,dissatisfied
72480,Male,Loyal Customer,59,Business travel,Business,918,3,2,2,2,5,2,3,3,3,3,3,2,3,4,34,29,dissatisfied
57276,Female,Loyal Customer,38,Personal Travel,Eco,628,1,4,1,3,2,1,2,2,4,2,4,4,4,2,41,31,dissatisfied
115696,Male,Loyal Customer,41,Business travel,Business,3232,2,2,2,2,2,5,5,5,5,5,5,4,5,5,0,0,satisfied
76328,Female,Loyal Customer,60,Personal Travel,Eco,2182,1,2,1,3,1,4,3,5,5,1,5,3,5,4,0,4,dissatisfied
95610,Female,disloyal Customer,24,Business travel,Eco,822,4,4,4,4,5,4,4,5,2,5,4,1,3,5,0,0,dissatisfied
102649,Male,Loyal Customer,25,Business travel,Business,255,3,3,5,3,5,5,5,5,4,4,4,5,4,5,7,0,satisfied
7215,Male,Loyal Customer,31,Business travel,Business,135,2,4,4,4,1,1,2,1,2,3,2,1,3,1,0,0,dissatisfied
36552,Female,Loyal Customer,33,Business travel,Eco,1197,0,0,0,1,2,0,2,2,4,3,1,1,4,2,53,58,satisfied
104471,Male,Loyal Customer,32,Business travel,Business,3840,2,2,2,2,5,5,5,5,3,4,4,4,4,5,0,0,satisfied
54177,Female,Loyal Customer,32,Business travel,Business,1400,4,1,1,1,4,4,4,3,3,1,2,4,1,4,292,331,dissatisfied
89186,Female,Loyal Customer,31,Personal Travel,Eco,2139,1,5,1,3,5,1,5,5,4,4,4,4,5,5,0,0,dissatisfied
82907,Female,Loyal Customer,53,Personal Travel,Eco,594,3,4,3,1,1,1,2,1,1,3,1,4,1,1,32,20,dissatisfied
19356,Male,disloyal Customer,26,Business travel,Eco,692,3,3,3,3,5,3,5,5,4,5,3,1,4,5,9,13,dissatisfied
45589,Female,Loyal Customer,55,Business travel,Business,2002,2,2,2,2,4,4,2,5,5,5,5,3,5,3,78,82,satisfied
18399,Male,disloyal Customer,22,Business travel,Eco,284,5,0,5,4,3,5,3,3,1,4,5,2,2,3,105,125,satisfied
69175,Male,disloyal Customer,27,Business travel,Eco,187,2,4,2,3,5,2,5,5,3,5,3,2,4,5,0,3,dissatisfied
82532,Female,Loyal Customer,17,Personal Travel,Business,440,3,4,3,3,2,3,1,2,3,5,5,4,4,2,0,0,dissatisfied
29006,Female,disloyal Customer,26,Business travel,Eco,205,1,0,2,4,4,2,4,4,2,1,1,3,5,4,0,0,dissatisfied
91418,Female,Loyal Customer,39,Business travel,Business,2134,2,2,2,2,4,5,5,4,4,4,4,3,4,4,0,0,satisfied
65683,Male,Loyal Customer,63,Personal Travel,Eco,861,3,4,3,2,5,3,5,5,3,5,5,3,4,5,0,0,dissatisfied
47048,Male,Loyal Customer,26,Business travel,Business,1842,4,4,4,4,4,4,4,4,5,5,2,4,3,4,0,8,satisfied
27030,Male,Loyal Customer,52,Business travel,Eco Plus,954,5,4,3,4,5,5,5,5,1,5,1,3,5,5,42,35,satisfied
49307,Male,Loyal Customer,70,Business travel,Business,109,0,4,0,2,3,4,1,2,2,2,2,3,2,3,0,0,satisfied
19698,Female,Loyal Customer,47,Business travel,Business,475,2,2,2,2,5,4,3,2,2,1,2,2,2,2,10,0,dissatisfied
49505,Male,Loyal Customer,22,Business travel,Business,2536,5,5,5,5,5,5,5,5,5,5,5,2,4,5,0,0,satisfied
69198,Male,Loyal Customer,60,Business travel,Business,2569,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,satisfied
118338,Male,Loyal Customer,43,Business travel,Eco,202,3,1,4,4,2,3,2,2,3,5,4,4,4,2,8,3,dissatisfied
110506,Female,Loyal Customer,43,Business travel,Business,842,3,3,3,3,2,5,4,5,5,5,5,4,5,5,2,0,satisfied
72708,Female,Loyal Customer,43,Business travel,Business,1121,2,2,2,2,3,5,4,5,5,5,5,3,5,5,0,0,satisfied
77969,Female,Loyal Customer,35,Business travel,Business,2483,0,5,0,4,4,4,5,5,5,3,3,5,5,4,2,0,satisfied
40550,Female,Loyal Customer,24,Business travel,Business,2961,2,2,4,2,4,4,4,4,5,3,4,5,1,4,0,7,satisfied
24752,Female,Loyal Customer,46,Business travel,Eco,528,5,1,1,1,4,5,4,5,5,5,5,2,5,2,0,7,satisfied
7158,Female,Loyal Customer,45,Business travel,Business,139,5,5,3,5,3,5,5,5,5,5,4,5,5,5,39,33,satisfied
117463,Female,Loyal Customer,44,Personal Travel,Eco Plus,1107,2,5,2,2,3,4,1,1,1,2,1,2,1,4,42,39,dissatisfied
110519,Female,Loyal Customer,49,Business travel,Business,3490,3,3,3,3,4,4,4,2,2,2,2,3,2,5,11,3,satisfied
109859,Female,Loyal Customer,38,Business travel,Business,1165,2,1,1,1,1,4,3,2,2,2,2,1,2,4,0,0,dissatisfied
8409,Male,Loyal Customer,22,Business travel,Business,3485,2,2,2,2,4,4,4,4,5,4,4,4,5,4,48,39,satisfied
97098,Female,disloyal Customer,28,Business travel,Business,1242,4,3,3,2,2,3,2,2,5,3,4,3,4,2,37,36,dissatisfied
21759,Female,disloyal Customer,23,Business travel,Business,341,0,0,0,4,1,0,1,1,5,4,4,5,4,1,29,14,satisfied
60378,Female,Loyal Customer,37,Business travel,Business,1452,4,4,4,4,4,5,5,5,5,5,5,5,5,3,37,30,satisfied
119581,Male,Loyal Customer,34,Business travel,Business,2276,2,2,2,2,4,5,4,5,5,4,5,3,5,3,0,0,satisfied
17464,Female,Loyal Customer,55,Business travel,Business,3234,5,5,3,5,2,5,5,5,5,5,5,3,5,3,3,0,satisfied
23954,Male,Loyal Customer,21,Business travel,Business,3294,1,1,1,1,5,5,5,5,2,2,1,4,5,5,0,0,satisfied
39497,Female,Loyal Customer,15,Personal Travel,Eco,1368,3,4,3,3,5,3,5,5,5,5,5,4,5,5,0,0,dissatisfied
115878,Male,disloyal Customer,39,Business travel,Eco,325,4,4,4,2,3,4,3,3,3,2,1,5,5,3,6,0,dissatisfied
96733,Male,Loyal Customer,63,Personal Travel,Eco,696,1,5,1,3,4,1,4,4,5,3,4,5,5,4,19,24,dissatisfied
62105,Female,disloyal Customer,27,Business travel,Business,2425,5,5,5,2,4,5,4,4,4,4,3,5,4,4,5,0,satisfied
61516,Male,Loyal Customer,62,Personal Travel,Eco,2253,2,5,2,2,1,2,2,1,3,5,5,3,2,1,4,4,dissatisfied
70931,Male,Loyal Customer,29,Business travel,Business,612,4,4,4,4,5,5,5,5,3,3,4,5,5,5,17,19,satisfied
1640,Female,Loyal Customer,17,Personal Travel,Eco Plus,999,1,5,1,5,2,1,2,2,3,3,5,3,4,2,0,0,dissatisfied
45558,Male,Loyal Customer,52,Business travel,Business,1545,4,4,4,4,2,5,3,5,5,5,5,1,5,5,7,24,satisfied
98683,Male,Loyal Customer,11,Personal Travel,Eco,966,3,5,3,3,1,3,1,1,3,3,4,4,5,1,0,0,dissatisfied
47454,Female,Loyal Customer,18,Personal Travel,Eco,599,2,0,2,1,5,2,5,5,5,4,3,3,3,5,0,0,dissatisfied
103465,Female,Loyal Customer,17,Personal Travel,Eco,393,1,5,1,4,5,1,5,5,3,3,5,5,5,5,5,2,dissatisfied
112388,Female,Loyal Customer,48,Business travel,Business,3150,3,4,3,3,4,4,4,3,3,3,3,5,3,4,21,14,satisfied
114983,Male,disloyal Customer,38,Business travel,Business,373,5,5,5,5,2,5,2,2,5,2,5,3,4,2,0,0,satisfied
116522,Female,Loyal Customer,58,Personal Travel,Eco,358,4,3,4,3,4,4,4,4,4,4,4,3,4,4,6,0,dissatisfied
117896,Male,Loyal Customer,41,Business travel,Business,365,5,5,5,5,4,5,5,5,5,5,5,3,5,4,19,13,satisfied
3069,Female,disloyal Customer,25,Business travel,Business,413,3,4,3,1,1,3,1,1,4,2,5,3,4,1,0,12,dissatisfied
110244,Male,Loyal Customer,38,Business travel,Business,3427,3,1,1,1,2,3,3,3,3,3,3,4,3,1,27,9,dissatisfied
72003,Male,Loyal Customer,51,Business travel,Business,1440,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
88943,Female,Loyal Customer,25,Business travel,Business,2333,3,3,3,3,4,4,4,4,5,5,4,3,5,4,0,6,satisfied
38910,Female,Loyal Customer,39,Business travel,Business,1615,5,5,5,5,2,3,2,2,2,2,2,5,2,1,9,14,satisfied
66278,Female,Loyal Customer,22,Business travel,Eco Plus,460,2,1,4,1,2,2,4,2,1,3,4,3,4,2,0,15,dissatisfied
44373,Female,Loyal Customer,31,Business travel,Eco Plus,596,5,5,5,5,5,5,5,5,3,2,4,4,2,5,0,0,satisfied
27324,Male,Loyal Customer,24,Business travel,Business,3782,5,5,5,5,3,5,3,3,5,2,3,1,2,3,0,0,satisfied
94245,Male,Loyal Customer,42,Business travel,Business,3369,4,4,5,4,2,4,4,4,4,4,4,5,4,3,2,2,satisfied
103596,Female,disloyal Customer,26,Business travel,Business,451,4,3,3,3,2,3,2,2,4,4,4,5,5,2,0,0,satisfied
25732,Female,Loyal Customer,34,Personal Travel,Eco,528,2,3,2,3,2,2,2,2,3,3,4,2,4,2,17,0,dissatisfied
71236,Female,disloyal Customer,26,Business travel,Eco,733,1,1,1,4,1,1,1,1,4,4,3,4,3,1,5,0,dissatisfied
27618,Male,Loyal Customer,28,Business travel,Eco Plus,679,4,1,1,1,4,4,4,4,4,5,2,4,2,4,62,54,satisfied
32374,Female,Loyal Customer,37,Business travel,Business,3155,5,5,5,5,4,1,4,5,5,4,3,2,5,4,4,10,satisfied
58015,Male,Loyal Customer,39,Business travel,Business,1721,4,4,4,4,2,3,4,5,5,5,5,5,5,3,0,0,satisfied
14551,Male,Loyal Customer,10,Personal Travel,Eco,362,3,5,3,1,1,3,1,1,3,3,4,4,4,1,25,55,dissatisfied
27026,Male,Loyal Customer,70,Personal Travel,Eco,867,3,4,3,3,5,3,5,5,5,3,3,4,4,5,0,0,dissatisfied
101258,Female,Loyal Customer,40,Business travel,Business,2176,1,1,2,1,4,3,5,4,4,4,4,3,4,3,43,31,satisfied
72457,Male,disloyal Customer,23,Business travel,Eco,964,2,2,2,3,1,2,1,1,3,2,4,5,5,1,0,0,dissatisfied
115678,Female,Loyal Customer,74,Business travel,Business,3231,1,1,1,1,1,4,3,1,1,1,1,3,1,4,25,5,dissatisfied
116176,Female,Loyal Customer,52,Personal Travel,Eco,337,1,3,1,1,2,2,3,1,1,1,1,2,1,5,18,6,dissatisfied
50871,Male,Loyal Customer,66,Personal Travel,Eco,77,3,4,0,2,2,0,2,2,3,4,4,3,5,2,0,0,dissatisfied
8503,Female,Loyal Customer,38,Business travel,Business,862,2,2,2,2,2,5,4,2,2,2,2,3,2,3,25,27,satisfied
29591,Female,disloyal Customer,40,Business travel,Business,1448,2,3,3,4,1,3,1,1,5,5,3,1,5,1,0,0,dissatisfied
50999,Male,Loyal Customer,52,Personal Travel,Eco,78,1,4,1,5,3,1,3,3,3,2,4,3,4,3,0,0,dissatisfied
104303,Female,Loyal Customer,42,Business travel,Business,2993,1,1,1,1,3,5,5,5,5,5,5,3,5,3,0,0,satisfied
